origin_id,destination_id,distance,minfare,maxfare,price,demand,elasticity
20,32,763,(y:23)(p:69)(j:114)(f:229),(y:1153)(p:1458)(j:1763)(f:2527),(y:235)(p:461)(j:888)(f:1184),(y:1471)(p:309)(j:185)(f:185),
20,33,8908,(y:267)(p:802)(j:1336)(f:2673),(y:2782)(p:6345)(j:9909)(f:18818),(y:1856)(p:3882)(j:8068)(f:10758),(y:1919)(p:430)(j:278)(f:278),
20,34,5153,(y:155)(p:464)(j:773)(f:1546),(y:2031)(p:4092)(j:6153)(f:11306),(y:1241)(p:2304)(j:4148)(f:5530),(y:1958)(p:390)(j:218)(f:218),
20,35,4968,(y:149)(p:447)(j:745)(f:1491),(y:1994)(p:3981)(j:5969)(f:10938),(y:1158)(p:2227)(j:4199)(f:5599),(y:1855)(p:382)(j:224)(f:224),
20,36,5934,(y:178)(p:534)(j:890)(f:1780),(y:2187)(p:4561)(j:6934)(f:12869),(y:1149)(p:2632)(j:5979)(f:7972),(y:7049)(p:1731)(j:1223)(f:1223),
20,37,5878,(y:176)(p:529)(j:882)(f:1763),(y:2176)(p:4527)(j:6878)(f:12756),(y:1441)(p:2609)(j:4528)(f:6038),(y:27710)(p:5374)(j:2902)(f:2902),
20,38,5750,(y:173)(p:518)(j:863)(f:1725),(y:2150)(p:4450)(j:6750)(f:12500),(y:1246)(p:2555)(j:5201)(f:6935),(y:33063)(p:7267)(j:4602)(f:4602),
20,39,11410,(y:342)(p:1027)(j:1712)(f:3423),(y:3282)(p:7846)(j:12411)(f:23821),(y:1901)(p:4932)(j:12366)(f:16488),(y:3859)(p:1073)(j:837)(f:837),
20,40,6919,(y:208)(p:623)(j:1038)(f:2076),(y:2384)(p:5152)(j:7920)(f:14839),(y:1400)(p:3046)(j:6593)(f:8791),(y:8040)(p:1874)(j:1262)(f:1262),
20,41,791,(y:24)(p:71)(j:119)(f:237),(y:1158)(p:1475)(j:1791)(f:2583),(y:217)(p:472)(j:1022)(f:1363),(y:5731)(p:1336)(j:900)(f:900),
20,42,3164,(y:95)(p:285)(j:475)(f:949),(y:1633)(p:2899)(j:4165)(f:7329),(y:621)(p:1469)(j:3431)(f:4575),(y:3855)(p:978)(j:710)(f:710),
20,43,217,(y:7)(p:20)(j:33)(f:65),(y:1043)(p:1130)(j:1217)(f:1435),(y:104)(p:231)(j:511)(f:681),(y:3941)(p:938)(j:644)(f:644),
20,44,3322,(y:100)(p:299)(j:498)(f:997),(y:1665)(p:2994)(j:4323)(f:7645),(y:699)(p:1535)(j:3356)(f:4475),(y:2232)(p:526)(j:357)(f:357),
20,45,2309,(y:69)(p:208)(j:346)(f:693),(y:1462)(p:2385)(j:3309)(f:5618),(y:546)(p:1110)(j:2235)(f:2981),(y:635)(p:138)(j:87)(f:87),
20,46,4357,(y:131)(p:392)(j:654)(f:1307),(y:1872)(p:3615)(j:5358)(f:9716),(y:1052)(p:1970)(j:3589)(f:4785),(y:3655)(p:733)(j:416)(f:416),
20,47,4709,(y:141)(p:424)(j:706)(f:1413),(y:1942)(p:3826)(j:5709)(f:10418),(y:964)(p:2118)(j:4629)(f:6172),(y:2147)(p:506)(j:344)(f:344),
20,48,7241,(y:217)(p:652)(j:1086)(f:2173),(y:2448)(p:5345)(j:8242)(f:15483),(y:1285)(p:3182)(j:7704)(f:10272),(y:17981)(p:4769)(j:3593)(f:3593),
20,49,5066,(y:152)(p:456)(j:760)(f:1520),(y:2013)(p:4040)(j:6066)(f:11132),(y:863)(p:2268)(j:5734)(f:7646),(y:17575)(p:4946)(j:3891)(f:3891),
20,50,5741,(y:172)(p:517)(j:861)(f:1722),(y:2148)(p:4445)(j:6741)(f:12483),(y:1090)(p:2551)(j:5905)(f:7873),(y:22153)(p:5557)(j:4001)(f:4001),
20,51,2194,(y:66)(p:198)(j:329)(f:658),(y:1439)(p:2317)(j:3195)(f:5390),(y:458)(p:1062)(j:2435)(f:3246),(y:26935)(p:6684)(j:4768)(f:4768),
20,52,5922,(y:178)(p:533)(j:888)(f:1777),(y:2185)(p:4554)(j:6923)(f:12845),(y:1171)(p:2627)(j:5855)(f:7807),(y:8882)(p:2135)(j:1480)(f:1480),
20,53,5959,(y:179)(p:536)(j:894)(f:1788),(y:2192)(p:4576)(j:6959)(f:12919),(y:1117)(p:2643)(j:6173)(f:8231),(y:21431)(p:5435)(j:3949)(f:3949),
20,54,5849,(y:175)(p:526)(j:877)(f:1755),(y:2170)(p:4510)(j:6850)(f:12700),(y:1133)(p:2597)(j:5899)(f:7865),(y:4120)(p:1011)(j:715)(f:715),
20,55,588,(y:18)(p:53)(j:88)(f:177),(y:1118)(p:1353)(j:1588)(f:2177),(y:158)(p:387)(j:929)(f:1239),(y:9423)(p:2471)(j:1845)(f:1845),
20,56,406,(y:12)(p:37)(j:61)(f:122),(y:1081)(p:1244)(j:1406)(f:1813),(y:120)(p:311)(j:779)(f:1038),(y:2137)(p:594)(j:463)(f:463),
20,57,584,(y:18)(p:53)(j:88)(f:175),(y:1117)(p:1351)(j:1585)(f:2170),(y:202)(p:386)(j:719)(f:959),(y:5158)(p:1053)(j:611)(f:611),
20,58,7487,(y:225)(p:674)(j:1123)(f:2246),(y:2498)(p:5493)(j:8488)(f:15976),(y:1525)(p:3285)(j:7039)(f:9386),(y:701)(p:162)(j:108)(f:108),
20,59,4182,(y:125)(p:376)(j:627)(f:1255),(y:1837)(p:3510)(j:5183)(f:9365),(y:907)(p:1897)(j:3942)(f:5257),(y:30525)(p:6839)(j:4423)(f:4423),
20,60,369,(y:11)(p:33)(j:55)(f:111),(y:1074)(p:1221)(j:1369)(f:1738),(y:159)(p:295)(j:531)(f:708),(y:565)(p:112)(j:63)(f:63),
20,61,5980,(y:179)(p:538)(j:897)(f:1794),(y:2196)(p:4588)(j:6980)(f:12960),(y:1477)(p:2652)(j:4546)(f:6061),(y:1774)(p:341)(j:182)(f:182),
20,62,6589,(y:198)(p:593)(j:988)(f:1977),(y:2318)(p:4954)(j:7590)(f:14180),(y:1296)(p:2908)(j:6480)(f:8640),(y:5733)(p:1378)(j:956)(f:956),
20,63,5712,(y:171)(p:514)(j:857)(f:1714),(y:2143)(p:4428)(j:6713)(f:12425),(y:1179)(p:2539)(j:5441)(f:7255),(y:861)(p:199)(j:132)(f:132),
20,64,4940,(y:148)(p:445)(j:741)(f:1482),(y:1988)(p:3964)(j:5941)(f:10882),(y:895)(p:2215)(j:5364)(f:7152),(y:1560)(p:414)(j:312)(f:312),
20,65,5533,(y:166)(p:498)(j:830)(f:1660),(y:2107)(p:4320)(j:6533)(f:12066),(y:1350)(p:2464)(j:4329)(f:5773),(y:33722)(p:6595)(j:3605)(f:3605),
20,66,5476,(y:164)(p:493)(j:821)(f:1643),(y:2095)(p:4286)(j:6476)(f:11953),(y:1235)(p:2440)(j:4758)(f:6344),(y:4739)(p:1003)(j:609)(f:609),
20,67,229,(y:7)(p:21)(j:34)(f:69),(y:1046)(p:1138)(j:1230)(f:1460),(y:114)(p:237)(j:487)(f:649),(y:2170)(p:482)(j:308)(f:308),
20,68,5253,(y:158)(p:473)(j:788)(f:1576),(y:2051)(p:4152)(j:6253)(f:11507),(y:1253)(p:2346)(j:4274)(f:5699),(y:4044)(p:811)(j:460)(f:460),
20,69,3257,(y:98)(p:293)(j:489)(f:977),(y:1651)(p:2954)(j:4257)(f:7515),(y:672)(p:1508)(j:3361)(f:4481),(y:2617)(p:629)(j:436)(f:436),
20,70,5507,(y:165)(p:496)(j:826)(f:1652),(y:2101)(p:4304)(j:6507)(f:12014),(y:923)(p:2453)(j:6255)(f:8340),(y:18647)(p:5313)(j:4215)(f:4215),
20,71,712,(y:21)(p:64)(j:107)(f:214),(y:1143)(p:1428)(j:1713)(f:2425),(y:171)(p:439)(j:1092)(f:1456),(y:4293)(p:1180)(j:912)(f:912),
20,72,490,(y:15)(p:44)(j:74)(f:147),(y:1098)(p:1294)(j:1490)(f:1981),(y:149)(p:346)(j:793)(f:1058),(y:967)(p:240)(j:171)(f:171),
20,73,468,(y:14)(p:42)(j:70)(f:141),(y:1094)(p:1281)(j:1469)(f:1937),(y:149)(p:337)(j:758)(f:1011),(y:633)(p:154)(j:108)(f:108),
20,74,1561,(y:47)(p:141)(j:234)(f:468),(y:1312)(p:1937)(j:2561)(f:4122),(y:310)(p:796)(j:1978)(f:2637),(y:18449)(p:5068)(j:3919)(f:3919),
20,75,4003,(y:120)(p:360)(j:601)(f:1201),(y:1801)(p:3402)(j:5003)(f:9007),(y:753)(p:1821)(j:4332)(f:5776),(y:1020)(p:265)(j:196)(f:196),
20,76,5216,(y:156)(p:469)(j:782)(f:1565),(y:2043)(p:4130)(j:6217)(f:11433),(y:1212)(p:2331)(j:4395)(f:5861),(y:2173)(p:448)(j:263)(f:263),
20,77,4355,(y:131)(p:392)(j:653)(f:1307),(y:1871)(p:3613)(j:5356)(f:9711),(y:768)(p:1969)(j:4895)(f:6527),(y:1443)(p:397)(j:307)(f:307),
20,78,7202,(y:216)(p:648)(j:1080)(f:2161),(y:2441)(p:5322)(j:8203)(f:15406),(y:1425)(p:3165)(j:6986)(f:9315),(y:494)(p:118)(j:81)(f:81),
20,79,4981,(y:149)(p:448)(j:747)(f:1495),(y:1996)(p:3989)(j:5982)(f:10964),(y:1213)(p:2232)(j:3970)(f:5294),(y:2304)(p:454)(j:251)(f:251),
20,80,4397,(y:132)(p:396)(j:660)(f:1319),(y:1879)(p:3638)(j:5397)(f:9795),(y:812)(p:1987)(j:4769)(f:6358),(y:415)(p:109)(j:81)(f:81),
20,81,4416,(y:133)(p:398)(j:663)(f:1325),(y:1883)(p:3650)(j:5417)(f:9834),(y:1037)(p:1995)(j:3762)(f:5016),(y:1205)(p:248)(j:146)(f:146),
20,82,4620,(y:139)(p:416)(j:693)(f:1386),(y:1924)(p:3772)(j:5620)(f:10241),(y:879)(p:2081)(j:4860)(f:6479),(y:975)(p:247)(j:180)(f:180),
20,83,5258,(y:158)(p:473)(j:789)(f:1578),(y:2052)(p:4155)(j:6258)(f:11517),(y:1101)(p:2349)(j:4982)(f:6643),(y:5016)(p:1146)(j:756)(f:756),
20,84,5473,(y:164)(p:493)(j:821)(f:1642),(y:2095)(p:4284)(j:6473)(f:11946),(y:1132)(p:2439)(j:5226)(f:6968),(y:4751)(p:1096)(j:731)(f:731),
20,85,7224,(y:217)(p:650)(j:1084)(f:2167),(y:2445)(p:5335)(j:8225)(f:15450),(y:1680)(p:3174)(j:5850)(f:7800),(y:2015)(p:408)(j:234)(f:234),
20,86,7229,(y:217)(p:651)(j:1084)(f:2169),(y:2446)(p:5338)(j:8229)(f:15459),(y:1401)(p:3176)(j:7147)(f:9529),(y:61)(p:15)(j:10)(f:10),
20,87,7299,(y:219)(p:657)(j:1095)(f:2190),(y:2460)(p:5380)(j:8300)(f:15599),(y:1474)(p:3206)(j:6938)(f:9251),(y:366)(p:85)(j:57)(f:57),
20,88,4272,(y:128)(p:385)(j:641)(f:1282),(y:1855)(p:3564)(j:5273)(f:9546),(y:979)(p:1935)(j:3773)(f:5030),(y:1356)(p:287)(j:174)(f:174),
20,89,4632,(y:139)(p:417)(j:695)(f:1390),(y:1927)(p:3780)(j:5633)(f:10265),(y:1114)(p:2086)(j:3799)(f:5065),(y:1787)(p:359)(j:203)(f:203),
20,90,3756,(y:113)(p:338)(j:563)(f:1127),(y:1751)(p:3254)(j:4757)(f:8513),(y:742)(p:1718)(j:3939)(f:5251),(y:2181)(p:541)(j:386)(f:386),
20,91,4739,(y:142)(p:427)(j:711)(f:1422),(y:1948)(p:3844)(j:5740)(f:10479),(y:1138)(p:2131)(j:3881)(f:5174),(y:7615)(p:1528)(j:866)(f:866),
20,92,3732,(y:112)(p:336)(j:560)(f:1120),(y:1747)(p:3240)(j:4733)(f:8466),(y:920)(p:1708)(j:3074)(f:4099),(y:1254)(p:249)(j:140)(f:140),
20,93,3982,(y:119)(p:358)(j:597)(f:1195),(y:1796)(p:3389)(j:4982)(f:8965),(y:816)(p:1813)(j:4001)(f:5334),(y:2447)(p:582)(j:400)(f:400),
20,94,4034,(y:121)(p:363)(j:605)(f:1210),(y:1807)(p:3421)(j:5034)(f:9069),(y:971)(p:1834)(j:3381)(f:4507),(y:156)(p:32)(j:18)(f:18),
20,95,4474,(y:134)(p:403)(j:671)(f:1342),(y:1895)(p:3685)(j:5474)(f:9949),(y:1125)(p:2019)(j:3462)(f:4615),(y:1280)(p:246)(j:131)(f:131),
20,96,5167,(y:155)(p:465)(j:775)(f:1550),(y:2034)(p:4101)(j:6168)(f:11336),(y:1266)(p:2310)(j:4060)(f:5413),(y:771)(p:151)(j:82)(f:82),
20,97,4832,(y:145)(p:435)(j:725)(f:1450),(y:1967)(p:3900)(j:5833)(f:10665),(y:1118)(p:2170)(j:4138)(f:5517),(y:779)(p:162)(j:96)(f:96),
20,98,3256,(y:98)(p:293)(j:488)(f:977),(y:1651)(p:2954)(j:4257)(f:7513),(y:826)(p:1508)(j:2649)(f:3533),(y:2157)(p:422)(j:231)(f:231),
20,99,4715,(y:141)(p:424)(j:707)(f:1415),(y:1943)(p:3829)(j:5715)(f:10430),(y:817)(p:2120)(j:5316)(f:7088),(y:952)(p:265)(j:206)(f:206),
20,100,4559,(y:137)(p:410)(j:684)(f:1368),(y:1912)(p:3735)(j:5559)(f:10118),(y:1040)(p:2055)(j:4007)(f:5342),(y:330)(p:70)(j:42)(f:42),
20,101,4328,(y:130)(p:390)(j:649)(f:1298),(y:1866)(p:3597)(j:5328)(f:9657),(y:1091)(p:1958)(j:3356)(f:4475),(y:789)(p:152)(j:81)(f:81),
20,102,5355,(y:161)(p:482)(j:803)(f:1607),(y:2071)(p:4213)(j:6355)(f:11711),(y:1109)(p:2389)(j:5120)(f:6826),(y:2768)(p:639)(j:426)(f:426),
20,103,5268,(y:158)(p:474)(j:790)(f:1581),(y:2054)(p:4161)(j:6269)(f:11537),(y:972)(p:2353)(j:5596)(f:7462),(y:1116)(p:289)(j:214)(f:214),
20,104,4786,(y:144)(p:431)(j:718)(f:1436),(y:1957)(p:3872)(j:5786)(f:10572),(y:1178)(p:2150)(j:3778)(f:5038),(y:2174)(p:425)(j:232)(f:232),
20,105,4900,(y:147)(p:441)(j:735)(f:1470),(y:1980)(p:3940)(j:5900)(f:10800),(y:969)(p:2198)(j:4946)(f:6594),(y:2082)(p:506)(j:354)(f:354),
20,106,3863,(y:116)(p:348)(j:579)(f:1159),(y:1773)(p:3318)(j:4863)(f:8726),(y:957)(p:1763)(j:3135)(f:4180),(y:1606)(p:317)(j:175)(f:175),
20,107,3241,(y:97)(p:292)(j:486)(f:972),(y:1648)(p:2945)(j:4241)(f:7482),(y:739)(p:1501)(j:3024)(f:4032),(y:5692)(p:1239)(j:776)(f:776),
20,108,5747,(y:172)(p:517)(j:862)(f:1724),(y:2149)(p:4448)(j:6747)(f:12494),(y:1304)(p:2554)(j:4925)(f:6567),(y:1804)(p:379)(j:227)(f:227),
20,109,4402,(y:132)(p:396)(j:660)(f:1321),(y:1880)(p:3641)(j:5402)(f:9805),(y:1108)(p:1989)(j:3410)(f:4546),(y:1565)(p:301)(j:161)(f:161),
20,110,3711,(y:111)(p:334)(j:557)(f:1113),(y:1742)(p:3227)(j:4711)(f:8422),(y:655)(p:1699)(j:4259)(f:5678),(y:642)(p:179)(j:139)(f:139),
20,111,5294,(y:159)(p:476)(j:794)(f:1588),(y:2059)(p:4177)(j:6294)(f:11589),(y:1130)(p:2364)(j:4913)(f:6551),(y:1352)(p:303)(j:196)(f:196),
20,112,3535,(y:106)(p:318)(j:530)(f:1061),(y:1707)(p:3121)(j:4536)(f:8071),(y:626)(p:1625)(j:4074)(f:5432),(y:4393)(p:1221)(j:953)(f:953),
20,113,3838,(y:115)(p:345)(j:576)(f:1151),(y:1768)(p:3303)(j:4838)(f:8676),(y:773)(p:1752)(j:3942)(f:5256),(y:2711)(p:659)(j:461)(f:461),
20,114,4904,(y:147)(p:441)(j:736)(f:1471),(y:1981)(p:3942)(j:5904)(f:10808),(y:1042)(p:2200)(j:4619)(f:6159),(y:2329)(p:527)(j:344)(f:344),
20,115,4795,(y:144)(p:432)(j:719)(f:1439),(y:1959)(p:3877)(j:5795)(f:10590),(y:820)(p:2154)(j:5446)(f:7262),(y:449)(p:126)(j:99)(f:99),
20,116,4201,(y:126)(p:378)(j:630)(f:1261),(y:1840)(p:3521)(j:5202)(f:9404),(y:796)(p:1905)(j:4490)(f:5986),(y:2760)(p:708)(j:519)(f:519),
20,117,4971,(y:149)(p:447)(j:746)(f:1491),(y:1994)(p:3983)(j:5971)(f:10942),(y:1034)(p:2228)(j:4774)(f:6365),(y:4443)(p:1025)(j:684)(f:684),
20,118,3425,(y:103)(p:308)(j:514)(f:1028),(y:1685)(p:3055)(j:4426)(f:7851),(y:865)(p:1579)(j:2774)(f:3699),(y:6332)(p:1238)(j:677)(f:677),
20,119,3415,(y:102)(p:307)(j:512)(f:1025),(y:1683)(p:3049)(j:4416)(f:7831),(y:775)(p:1575)(j:3172)(f:4229),(y:7821)(p:1703)(j:1067)(f:1067),
20,120,5305,(y:159)(p:478)(j:796)(f:1592),(y:2061)(p:4183)(j:6306)(f:11611),(y:1221)(p:2368)(j:4517)(f:6022),(y:1244)(p:259)(j:153)(f:153),
20,121,3427,(y:103)(p:308)(j:514)(f:1028),(y:1686)(p:3057)(j:4428)(f:7855),(y:836)(p:1580)(j:2911)(f:3881),(y:2070)(p:419)(j:240)(f:240),
20,122,2903,(y:87)(p:261)(j:436)(f:871),(y:1581)(p:2742)(j:3904)(f:6808),(y:600)(p:1360)(j:3059)(f:4079),(y:10703)(p:2600)(j:1820)(f:1820),
20,123,4241,(y:127)(p:382)(j:636)(f:1273),(y:1848)(p:3545)(j:5242)(f:9484),(y:972)(p:1922)(j:3747)(f:4996),(y:3215)(p:681)(j:413)(f:413),
21,22,41,(y:1)(p:4)(j:6)(f:13),(y:1008)(p:1025)(j:1042)(f:1084),(y:82)(p:158)(j:297)(f:396),(y:1695)(p:349)(j:205)(f:205),
21,23,183,(y:6)(p:17)(j:28)(f:55),(y:1037)(p:1110)(j:1184)(f:1368),(y:107)(p:217)(j:438)(f:583),(y:1437)(p:313)(j:196)(f:196),
21,24,540,(y:16)(p:49)(j:81)(f:162),(y:1108)(p:1324)(j:1540)(f:2081),(y:174)(p:367)(j:771)(f:1028),(y:1753)(p:397)(j:259)(f:259),
21,25,2349,(y:70)(p:211)(j:352)(f:705),(y:1470)(p:2410)(j:3350)(f:5699),(y:565)(p:1127)(j:2221)(f:2962),(y:1413)(p:302)(j:185)(f:185),
21,26,1583,(y:48)(p:143)(j:238)(f:475),(y:1317)(p:1950)(j:2584)(f:4168),(y:307)(p:805)(j:2036)(f:2715),(y:1538)(p:433)(j:341)(f:341),
21,27,1202,(y:36)(p:108)(j:180)(f:361),(y:1240)(p:1721)(j:2202)(f:3405),(y:335)(p:645)(j:1216)(f:1622),(y:1872)(p:386)(j:226)(f:226),
21,28,884,(y:27)(p:80)(j:133)(f:265),(y:1177)(p:1531)(j:1884)(f:2769),(y:256)(p:511)(j:1008)(f:1344),(y:1720)(p:367)(j:225)(f:225),
21,29,2466,(y:74)(p:222)(j:370)(f:740),(y:1493)(p:2480)(j:3467)(f:5934),(y:502)(p:1176)(j:2722)(f:3629),(y:1350)(p:339)(j:244)(f:244),
21,30,7448,(y:223)(p:670)(j:1117)(f:2235),(y:2490)(p:5469)(j:8449)(f:15898),(y:1518)(p:3268)(j:7004)(f:9339),(y:1545)(p:357)(j:238)(f:238),
21,31,4245,(y:127)(p:382)(j:637)(f:1274),(y:1849)(p:3547)(j:5245)(f:9491),(y:848)(p:1923)(j:4327)(f:5769),(y:1348)(p:327)(j:229)(f:229),
21,32,1051,(y:32)(p:95)(j:158)(f:316),(y:1210)(p:1631)(j:2052)(f:3103),(y:302)(p:582)(j:1097)(f:1463),(y:1836)(p:378)(j:222)(f:222),
21,33,8786,(y:264)(p:791)(j:1318)(f:2636),(y:2757)(p:6272)(j:9787)(f:18574),(y:1565)(p:3831)(j:9193)(f:12258),(y:1221)(p:320)(j:239)(f:239),
21,34,4990,(y:150)(p:449)(j:749)(f:1497),(y:1998)(p:3994)(j:5990)(f:10981),(y:1007)(p:2236)(j:4935)(f:6580),(y:1254)(p:298)(j:205)(f:205),
21,35,5299,(y:159)(p:477)(j:795)(f:1590),(y:2060)(p:4180)(j:6300)(f:11600),(y:1307)(p:2366)(j:4107)(f:5476),(y:1576)(p:306)(j:165)(f:165),
21,36,5739,(y:172)(p:517)(j:861)(f:1722),(y:2148)(p:4444)(j:6739)(f:12479),(y:1220)(p:2551)(j:5302)(f:7069),(y:1900)(p:426)(j:275)(f:275),
21,37,6037,(y:181)(p:543)(j:906)(f:1811),(y:2208)(p:4623)(j:7038)(f:13075),(y:1342)(p:2676)(j:5275)(f:7034),(y:1532)(p:327)(j:201)(f:201),
21,38,5922,(y:178)(p:533)(j:888)(f:1777),(y:2184)(p:4553)(j:6922)(f:12844),(y:1061)(p:2627)(j:6362)(f:8482),(y:1495)(p:397)(j:299)(f:299),
21,39,11125,(y:334)(p:1001)(j:1669)(f:3338),(y:3225)(p:7675)(j:12125)(f:23250),(y:2503)(p:4813)(j:9075)(f:12100),(y:1713)(p:353)(j:207)(f:207),
21,40,7057,(y:212)(p:635)(j:1059)(f:2117),(y:2412)(p:5235)(j:8058)(f:15116),(y:1557)(p:3104)(j:6120)(f:8160),(y:1413)(p:302)(j:185)(f:185),
21,41,999,(y:30)(p:90)(j:150)(f:300),(y:1200)(p:1600)(j:1999)(f:2999),(y:244)(p:560)(j:1271)(f:1695),(y:1645)(p:404)(j:285)(f:285),
21,42,3354,(y:101)(p:302)(j:503)(f:1006),(y:1671)(p:3013)(j:4355)(f:7710),(y:719)(p:1549)(j:3319)(f:4426),(y:1671)(p:386)(j:257)(f:257),
21,43,475,(y:14)(p:43)(j:71)(f:143),(y:1095)(p:1285)(j:1475)(f:1950),(y:178)(p:340)(j:633)(f:844),(y:1746)(p:357)(j:207)(f:207),
21,44,3099,(y:93)(p:279)(j:465)(f:930),(y:1620)(p:2860)(j:4100)(f:7200),(y:736)(p:1442)(j:2781)(f:3708),(y:2012)(p:422)(j:253)(f:253),
21,45,2137,(y:64)(p:192)(j:321)(f:641),(y:1428)(p:2283)(j:3138)(f:5275),(y:414)(p:1038)(j:2535)(f:3380),(y:488)(p:131)(j:99)(f:99),
21,46,4048,(y:121)(p:364)(j:607)(f:1214),(y:1810)(p:3429)(j:5048)(f:9096),(y:1008)(p:1840)(j:3233)(f:4311),(y:1563)(p:306)(j:167)(f:167),
21,47,4391,(y:132)(p:395)(j:659)(f:1318),(y:1878)(p:3635)(j:5392)(f:9784),(y:1023)(p:1985)(j:3785)(f:5046),(y:2030)(p:422)(j:250)(f:250),
21,48,7327,(y:220)(p:660)(j:1099)(f:2198),(y:2466)(p:5397)(j:8328)(f:15656),(y:1315)(p:3218)(j:7723)(f:10297),(y:1609)(p:422)(j:315)(f:315),
21,49,4930,(y:148)(p:444)(j:740)(f:1479),(y:1986)(p:3959)(j:5931)(f:10862),(y:1006)(p:2211)(j:4833)(f:6443),(y:1329)(p:313)(j:213)(f:213),
21,50,5611,(y:168)(p:505)(j:842)(f:1684),(y:2122)(p:4367)(j:6612)(f:12224),(y:974)(p:2497)(j:6207)(f:8276),(y:1391)(p:382)(j:295)(f:295),
21,51,2456,(y:74)(p:221)(j:368)(f:737),(y:1491)(p:2474)(j:3456)(f:5912),(y:522)(p:1172)(j:2611)(f:3481),(y:1665)(p:400)(j:277)(f:277),
21,52,5734,(y:172)(p:516)(j:860)(f:1720),(y:2147)(p:4440)(j:6734)(f:12468),(y:1219)(p:2548)(j:5297)(f:7062),(y:1884)(p:422)(j:273)(f:273),
21,53,5750,(y:173)(p:518)(j:863)(f:1725),(y:2150)(p:4450)(j:6750)(f:12501),(y:961)(p:2555)(j:6516)(f:8687),(y:1162)(p:331)(j:263)(f:263),
21,54,5680,(y:170)(p:511)(j:852)(f:1704),(y:2136)(p:4408)(j:6681)(f:12361),(y:1267)(p:2526)(j:4980)(f:6640),(y:1498)(p:320)(j:196)(f:196),
21,55,709,(y:21)(p:64)(j:106)(f:213),(y:1142)(p:1426)(j:1710)(f:2420),(y:167)(p:438)(j:1108)(f:1477),(y:1500)(p:422)(j:332)(f:332),
21,56,640,(y:19)(p:58)(j:96)(f:192),(y:1128)(p:1384)(j:1641)(f:2282),(y:192)(p:409)(j:868)(f:1157),(y:1560)(p:357)(j:235)(f:235),
21,57,826,(y:25)(p:74)(j:124)(f:248),(y:1165)(p:1496)(j:1826)(f:2653),(y:267)(p:487)(j:856)(f:1141),(y:2009)(p:393)(j:215)(f:215),
21,58,7297,(y:219)(p:657)(j:1095)(f:2189),(y:2460)(p:5379)(j:8298)(f:15596),(y:1503)(p:3205)(j:6799)(f:9066),(y:573)(p:131)(j:86)(f:86),
21,59,4247,(y:127)(p:382)(j:637)(f:1274),(y:1850)(p:3549)(j:5248)(f:9495),(y:920)(p:1924)(j:3999)(f:5332),(y:1819)(p:407)(j:264)(f:264),
21,60,317,(y:10)(p:29)(j:48)(f:95),(y:1063)(p:1190)(j:1317)(f:1634),(y:143)(p:273)(j:509)(f:679),(y:448)(p:92)(j:53)(f:53),
21,61,5911,(y:177)(p:532)(j:887)(f:1773),(y:2182)(p:4547)(j:6911)(f:12822),(y:1461)(p:2623)(j:4496)(f:5995),(y:2232)(p:429)(j:229)(f:229),
21,62,6638,(y:199)(p:597)(j:996)(f:1991),(y:2328)(p:4983)(j:7638)(f:14276),(y:1604)(p:2928)(j:5145)(f:6860),(y:1619)(p:317)(j:173)(f:173),
21,63,5483,(y:164)(p:493)(j:822)(f:1645),(y:2097)(p:4290)(j:6483)(f:11966),(y:1327)(p:2443)(j:4345)(f:5793),(y:789)(p:156)(j:86)(f:86),
21,64,4775,(y:143)(p:430)(j:716)(f:1433),(y:1955)(p:3865)(j:5775)(f:10550),(y:1195)(p:2146)(j:3678)(f:4904),(y:1722)(p:331)(j:177)(f:177),
21,65,5327,(y:160)(p:479)(j:799)(f:1598),(y:2065)(p:4196)(j:6327)(f:11655),(y:1181)(p:2378)(j:4738)(f:6317),(y:1619)(p:349)(j:217)(f:217),
21,66,5190,(y:156)(p:467)(j:779)(f:1557),(y:2038)(p:4115)(j:6191)(f:11382),(y:1131)(p:2320)(j:4723)(f:6298),(y:1837)(p:404)(j:256)(f:256),
21,67,413,(y:12)(p:37)(j:62)(f:124),(y:1083)(p:1248)(j:1414)(f:1827),(y:128)(p:314)(j:753)(f:1004),(y:1540)(p:404)(j:302)(f:302),
21,68,5160,(y:155)(p:464)(j:774)(f:1548),(y:2032)(p:4096)(j:6160)(f:11321),(y:1243)(p:2307)(j:4153)(f:5538),(y:1957)(p:389)(j:218)(f:218),
21,69,3447,(y:103)(p:310)(j:517)(f:1034),(y:1689)(p:3068)(j:4447)(f:7895),(y:745)(p:1588)(j:3369)(f:4492),(y:1752)(p:400)(j:264)(f:264),
21,70,5343,(y:160)(p:481)(j:802)(f:1603),(y:2069)(p:4206)(j:6344)(f:11688),(y:1096)(p:2384)(j:5160)(f:6881),(y:1795)(p:418)(j:282)(f:282),
21,71,1041,(y:31)(p:94)(j:156)(f:312),(y:1208)(p:1625)(j:2041)(f:3082),(y:252)(p:577)(j:1311)(f:1748),(y:1289)(p:317)(j:224)(f:224),
21,72,775,(y:23)(p:70)(j:116)(f:233),(y:1155)(p:1466)(j:1776)(f:2552),(y:203)(p:466)(j:1058)(f:1411),(y:1077)(p:264)(j:187)(f:187),
